id,category
2142.jpg,2
289.jpeg,0
3961.jpg,2
4243.jpeg,2
6295.jpg,3
8338.jpg,4
6756.jpeg,4
6505.jpg,3
7496.jpg,4
5987.jpg,3
3471.jpeg,2
6799.jpg,4
6245.jpg,3
534.jpeg,0
7177.jpeg,4
2073.jpg,2
7743.jpeg,4
5341.jpg,3
2360.jpg,2
6540.jpg,3
1337.jpg,1
1391.jpeg,1
4974.jpg,3
3673.jpeg,2
3201.jpg,2
4023.jpeg,2
6356.jpg,3
1589.jpg,1
2001.jpg,1
1745.jpeg,1
152.jpeg,0
1746.jpg,1
2974.jpg,2
4648.jpg,3
66.jpeg,0
5653.jpg,3
2788.jpeg,2
4728.jpg,3
3884.jpeg,2
6386.jpg,3
1481.jpeg,1
4500.jpg,3
449.jpeg,0
5417.jpg,3
7069.jpeg,4
2068.jpeg,1
5671.jpg,3
2623.jpg,2
6369.jpg,3
7562.jpeg,4
3073.jpg,2
8172.jpeg,4
7045.jpeg,4
4985.jpg,3
5933.jpg,3
2210.jpeg,2
7965.jpeg,4
3275.jpg,2
193.jpeg,0
3776.jpg,2
5230.jpg,3
3121.jpeg,2
5962.jpg,3
3002.jpeg,2
2719.jpeg,2
1445.jpg,1
5070.jpg,3
8184.jpeg,4
1015.jpeg,0
2066.jpeg,1
1584.jpeg,1
1970.jpg,1
2627.jpeg,2
3455.jpeg,2
766.jpeg,0
